resultado_id;medalla;deportista_id;juego_id;evento_id
134393;NA;67656;43;273
134394;NA;67656;45;273
134395;NA;67656;47;273
134396;NA;67657;49;49
134397;NA;67658;5;604
134398;Bronze;67659;2;3
134399;NA;67660;17;98
134400;NA;67661;25;268
134401;NA;67662;2;192
134402;NA;67662;2;93
134403;NA;67663;35;201
134404;NA;67664;41;134
134405;NA;67665;19;101
134406;NA;67666;19;167
134407;NA;67667;33;447
134408;Silver;67668;43;239
134409;NA;67668;45;239
134410;NA;67669;31;164
134411;NA;67670;7;294
134412;NA;67670;7;641
134413;NA;67670;9;294
134414;NA;67670;9;350
134415;NA;67670;9;231
134416;NA;67671;37;369
134417;NA;67671;39;369
134418;NA;67671;41;369
134419;Gold;67672;13;340
134420;NA;67672;15;340
134421;NA;67672;17;344
134422;NA;67672;19;340
134423;NA;67672;23;402
134424;NA;67673;39;90
134425;NA;67673;41;90
134426;Gold;67673;43;335
134427;Silver;67674;21;290
134428;NA;67675;2;192
134429;NA;67675;2;93
134430;NA;67676;39;512
134431;NA;67677;39;137
134432;NA;67678;46;14
134433;NA;67679;48;267
134434;NA;67680;19;104
134435;NA;67680;19;67
134436;NA;67681;29;88
134437;NA;67682;27;213
134438;NA;67682;27;214
134439;NA;67682;27;215
134440;NA;67682;27;216
134441;NA;67682;27;217
134442;NA;67682;27;218
134443;NA;67683;6;325
134444;NA;67683;6;372
134445;NA;67683;6;326
134446;NA;67683;6;327
134447;NA;67684;45;103
134448;NA;67685;51;213
134449;NA;67685;51;214
134450;NA;67685;51;215
134451;NA;67685;51;217
134452;NA;67685;51;218
134453;NA;67686;37;161
134454;Silver;67686;37;414
134455;Silver;67686;39;161
134456;NA;67686;39;414
134457;NA;67686;41;161
134458;NA;67686;41;414
134459;NA;67686;43;161
134460;NA;67686;43;414
134461;NA;67687;34;462
134462;NA;67687;36;462
134463;NA;67688;26;461
134464;NA;67688;28;461
134465;Gold;67689;26;42
134466;NA;67689;28;42
134467;NA;67690;47;273
134468;NA;67690;49;273
134469;NA;67690;51;273
134470;NA;67691;17;106
134471;NA;67691;19;153
134472;NA;67691;19;106
134473;Bronze;67692;37;252
134474;NA;67693;45;414
134475;NA;67693;47;161
134476;NA;67693;47;414
134477;NA;67693;49;414
134478;NA;67693;51;161
134479;Gold;67693;51;414
134480;NA;67694;51;122
134481;NA;67695;37;75
134482;NA;67695;37;209
134483;NA;67696;23;153
134484;NA;67696;23;106
134485;NA;67696;25;56
134486;NA;67696;25;105
134487;NA;67696;25;153
134488;NA;67696;25;106
134489;NA;67696;27;153
134490;NA;67696;27;106
134491;NA;67697;17;208
134492;Silver;67698;23;98
134493;NA;67699;29;75
134494;NA;67699;29;253
134495;NA;67699;29;290
134496;NA;67700;39;294
134497;NA;67700;39;349
134498;NA;67700;39;350
134499;NA;67700;39;231
134500;NA;67701;42;14
134501;Silver;67701;44;14
134502;NA;67702;49;140
134503;NA;67703;16;203
134504;NA;67703;18;203
134505;NA;67703;20;203
134506;NA;67704;15;1
134507;NA;67705;39;112
134508;NA;67705;41;112
134509;NA;67706;9;167
134510;NA;67707;29;43
134511;NA;67707;31;43
134512;NA;67708;2;62
134513;NA;67708;2;62
134514;NA;67709;17;254
134515;NA;67709;19;254
134516;NA;67710;31;21
134517;NA;67710;31;23
134518;NA;67710;31;24
134519;NA;67710;31;25
134520;NA;67710;31;26
134521;NA;67710;31;27
134522;NA;67710;31;28
134523;NA;67711;33;435
134524;NA;67712;9;142
134525;NA;67713;2;43
134526;NA;67713;2;535
134527;NA;67714;49;409
134528;NA;67714;51;408
134529;NA;67714;51;409
134530;NA;67715;43;162
134531;NA;67715;45;162
134532;NA;67716;33;79
134533;NA;67716;35;98
134534;NA;67716;37;157
134535;NA;67716;39;157
134536;Silver;67717;9;208
134537;NA;67718;2;458
134538;NA;67718;2;459
134539;NA;67718;2;459
134540;NA;67719;49;369
134541;Bronze;67719;51;369
134542;NA;67720;46;493
134543;Gold;67721;16;14
134544;NA;67722;2;640
134545;NA;67723;15;289
134546;Gold;67724;9;67
134547;NA;67725;37;192
134548;NA;67725;37;93
134549;NA;67725;39;192
134550;NA;67725;39;93
134551;NA;67726;2;155
134552;Silver;67726;2;371
134553;NA;67726;2;325
134554;Bronze;67726;2;372
134555;NA;67726;2;621
134556;NA;67726;2;622
134557;NA;67726;2;623
134558;Gold;67726;4;706
134559;NA;67726;4;155
134560;NA;67726;4;707
134561;NA;67726;4;708
134562;Bronze;67726;4;709
134563;NA;67726;4;710
134564;Bronze;67726;4;372
134565;NA;67726;4;684
134566;NA;67726;4;685
134567;NA;67726;4;682
134568;NA;67726;5;325
134569;Bronze;67726;5;372
134570;NA;67727;35;15
134571;NA;67727;35;292
134572;NA;67728;9;98
134573;NA;67729;2;21
134574;Bronze;67730;41;207
134575;NA;67731;47;235
134576;NA;67732;11;157
134577;NA;67732;15;98
134578;NA;67733;23;21
134579;NA;67733;23;22
134580;NA;67733;23;23
134581;NA;67733;23;24
134582;NA;67733;23;25
134583;NA;67733;23;26
134584;NA;67733;23;27
134585;NA;67733;23;28
134586;NA;67734;17;21
134587;NA;67734;17;22
134588;NA;67734;17;23
134589;NA;67734;17;24
134590;NA;67734;17;25
134591;NA;67734;17;26
134592;NA;67734;17;27
134593;NA;67734;17;28
134594;NA;67735;17;21
134595;NA;67735;17;22
134596;NA;67735;17;23
134597;NA;67735;17;24
134598;NA;67735;17;25
134599;NA;67735;17;26
134600;NA;67735;17;27
134601;NA;67735;17;28
134602;NA;67735;19;21
134603;NA;67735;19;23
134604;NA;67735;19;24
134605;NA;67735;19;25
134606;NA;67735;19;26
134607;NA;67735;19;27
134608;NA;67735;19;28
134609;NA;67735;21;21
134610;NA;67735;21;23
134611;NA;67735;21;24
134612;NA;67735;21;25
134613;NA;67735;21;26
134614;NA;67735;21;27
134615;NA;67735;21;28
134616;NA;67736;15;74
134617;NA;67737;47;36
134618;NA;67738;2;101
134619;NA;67739;2;153
134620;NA;67739;5;604
134621;Bronze;67739;5;521
134622;NA;67740;49;240
134623;NA;67741;37;340
134624;Silver;67741;39;304
134625;NA;67742;45;55
134626;NA;67743;23;98
134627;NA;67744;29;167
134628;NA;67744;31;74
134629;NA;67744;31;144
134630;NA;67745;50;668
134631;NA;67745;50;673
134632;Gold;67746;49;368
134633;Gold;67746;51;349
134634;Gold;67746;51;350
134635;Gold;67746;51;368
134636;Silver;67746;51;231
134637;Gold;67746;51;423
134638;NA;67747;36;301
134639;NA;67747;36;419
134640;NA;67748;10;14
134641;Bronze;67749;41;62
134642;NA;67749;41;403
134643;NA;67749;43;62
134644;NA;67749;43;403
134645;NA;67750;33;290
134646;NA;67750;35;290
134647;NA;67751;43;92
134648;NA;67752;33;52
134649;NA;67752;33;53
134650;NA;67753;11;119
134651;NA;67753;11;50
134652;NA;67754;17;1
134653;NA;67755;39;253
134654;NA;67756;25;15
134655;NA;67756;25;292
134656;NA;67756;25;186
134657;NA;67757;15;15
134658;NA;67758;37;62
134659;NA;67758;37;403
134660;Bronze;67759;27;110
134661;Silver;67759;27;173
134662;Bronze;67759;29;110
134663;Gold;67759;29;173
134664;Silver;67759;31;110
134665;NA;67759;31;173
134666;Bronze;67759;33;110
134667;Gold;67759;33;173
134668;NA;67760;49;261
134669;NA;67761;35;258
134670;NA;67762;23;98
134671;NA;67763;11;294
134672;NA;67763;11;350
134673;NA;67763;11;231
134674;Silver;67764;37;278
134675;Gold;67764;37;246
134676;NA;67764;39;278
134677;NA;67764;41;278
134678;NA;67765;35;88
134679;NA;67766;7;78
134680;NA;67767;7;172
134681;NA;67768;22;247
134682;NA;67768;22;121
134683;NA;67769;22;370
134684;NA;67769;22;121
134685;Silver;67770;39;69
134686;NA;67771;22;370
134687;NA;67771;22;247
134688;NA;67771;22;121
134689;NA;67772;9;75
134690;Gold;67772;9;76
134691;NA;67773;47;615
134692;Bronze;67774;25;164
134693;Bronze;67774;27;164
134694;NA;67775;45;2
134695;NA;67776;45;90
134696;NA;67777;25;104
134697;NA;67777;25;148
134698;NA;67778;43;77
134699;Silver;67778;45;77
134700;NA;67778;47;77
134701;NA;67779;49;425
134702;NA;67780;39;16
134703;NA;67780;39;422
134704;NA;67781;35;137
134705;Bronze;67782;49;3
134706;NA;67783;41;294
134707;NA;67783;41;231
134708;NA;67783;41;423
134709;NA;67783;41;171
134710;NA;67783;43;415
134711;NA;67783;43;171
134712;Bronze;67784;45;421
134713;Silver;67784;45;618
134714;NA;67784;47;421
134715;NA;67785;46;5
134716;NA;67785;46;6
134717;NA;67785;48;5
134718;NA;67785;50;5
134719;NA;67785;50;6
134720;NA;67786;45;223
134721;Silver;67787;41;142
134722;NA;67787;43;142
134723;NA;67787;45;142
134724;NA;67787;47;142
134725;NA;67788;25;21
134726;NA;67788;25;22
134727;NA;67788;25;23
134728;NA;67788;25;24
134729;NA;67788;25;25
134730;NA;67788;25;26
134731;NA;67788;25;27
134732;NA;67788;25;28
134733;NA;67789;39;280
134734;NA;67790;31;1
134735;NA;67791;25;1
134736;NA;67791;27;1
134737;NA;67792;41;207
134738;Bronze;67792;43;207
134739;NA;67793;37;89
134740;NA;67794;37;153
134741;NA;67794;37;106
134742;NA;67795;43;137
134743;NA;67796;49;263
134744;NA;67797;37;137
134745;NA;67798;44;519
134746;NA;67798;44;250
134747;NA;67798;44;468
134748;NA;67798;44;469
134749;NA;67798;46;519
134750;NA;67798;46;250
134751;NA;67798;46;394
134752;NA;67798;46;395
134753;NA;67798;48;250
134754;NA;67798;48;395
134755;NA;67798;50;250
134756;NA;67798;50;394
134757;NA;67798;50;395
134758;NA;67799;21;1
134759;NA;67800;51;3
134760;NA;67801;27;109
134761;NA;67802;39;169
134762;NA;67802;39;170
134763;NA;67802;41;170
134764;NA;67803;21;142
134765;NA;67803;23;142
134766;NA;67804;47;263
134767;Gold;67804;47;264
134768;NA;67805;51;3
134769;NA;67806;31;80
134770;NA;67807;45;88
134771;NA;67807;49;88
134772;NA;67808;44;461
134773;NA;67809;48;269
134774;NA;67810;47;207
134775;NA;67811;25;174
134776;NA;67812;36;203
134777;NA;67812;36;51
134778;Bronze;67813;39;346
134779;NA;67813;41;281
134780;Bronze;67813;41;346
134781;NA;67813;43;281
134782;NA;67813;43;346
134783;NA;67813;45;346
134784;NA;67814;43;3
134785;NA;67814;45;3
134786;NA;67815;43;308
134787;NA;67816;51;28
134788;NA;67817;29;257
134789;NA;67817;29;232
134790;NA;67818;45;16
134791;Silver;67818;47;16
134792;Silver;67818;49;16
134793;Silver;67818;51;16
134794;NA;67819;37;1
134795;NA;67820;44;388
134796;NA;67821;45;110
134797;NA;67821;47;110
134798;NA;67822;31;137
134799;NA;67823;27;78
134800;NA;67824;37;56
134801;NA;67824;37;105
134802;NA;67825;45;123
134803;NA;67825;45;107
134804;NA;67826;29;101
134805;NA;67826;29;115
134806;NA;67826;29;67
134807;NA;67827;47;3
134808;NA;67828;45;170
134809;NA;67829;51;425
134810;Gold;67830;47;207
134811;Silver;67831;49;72
134812;Bronze;67831;51;199
134813;NA;67832;47;156
134814;NA;67832;47;155
134815;NA;67832;51;156
134816;NA;67833;45;319
134817;NA;67834;47;123
134818;NA;67835;45;392
134819;NA;67835;47;392
134820;NA;67836;51;316
134821;NA;67837;23;82
134822;NA;67838;35;238
134823;NA;67838;37;238
134824;Gold;67839;47;137
134825;NA;67839;49;137
134826;Bronze;67839;51;137
134827;NA;67840;25;213
134828;NA;67840;25;215
134829;NA;67840;25;216
134830;NA;67840;25;217
134831;NA;67840;25;218
134832;NA;67841;37;435
134833;NA;67841;37;302
134834;NA;67842;43;3
134835;NA;67843;51;16
134836;NA;67844;43;342
134837;Silver;67844;43;422
134838;Silver;67844;45;422
134839;NA;67845;41;207
134840;NA;67846;37;45
134841;NA;67847;49;142
134842;NA;67848;43;115
134843;NA;67849;17;1
134844;NA;67850;43;83
134845;NA;67851;17;3
134846;NA;67852;49;36
134847;NA;67852;51;36
134848;NA;67853;48;617
134849;Silver;67853;48;635
134850;NA;67853;48;493
134851;NA;67854;35;180
134852;NA;67854;37;147
134853;NA;67854;37;180
134854;NA;67854;39;180
134855;Gold;67854;39;64
134856;NA;67854;41;147
134857;NA;67854;41;180
134858;NA;67854;41;64
134859;NA;67854;43;147
134860;NA;67854;43;180
134861;NA;67854;43;64
134862;NA;67855;39;135
134863;Gold;67855;39;331
134864;NA;67856;39;45
134865;Silver;67856;41;45
134866;NA;67857;35;164
134867;NA;67858;38;269
134868;NA;67859;45;360
134869;NA;67860;45;103
134870;NA;67860;47;103
134871;NA;67861;49;704
134872;NA;67862;51;213
134873;NA;67862;51;215
134874;NA;67862;51;217
134875;NA;67862;51;218
134876;NA;67863;39;161
134877;NA;67864;27;164
134878;NA;67865;43;176
134879;NA;67865;43;177
134880;NA;67865;45;176
134881;Silver;67865;45;177
134882;Silver;67866;41;45
134883;NA;67866;43;45
134884;NA;67867;47;190
134885;NA;67867;47;464
134886;NA;67867;51;464
134887;NA;67868;35;68
134888;NA;67868;35;224
134889;NA;67868;37;224
134890;NA;67869;35;202
134891;NA;67869;35;252
134892;NA;67869;37;202
134893;NA;67869;37;252
134894;NA;67870;37;109
134895;NA;67871;35;151
134896;Bronze;67872;46;39
134897;NA;67872;46;270
134898;NA;67872;48;39
134899;NA;67872;50;39
134900;NA;67873;6;74
134901;NA;67873;6;144
134902;NA;67874;43;314
134903;NA;67874;45;423
134904;NA;67874;45;415
134905;NA;67874;45;314
134906;NA;67874;45;171
134907;NA;67875;49;516
134908;NA;67875;49;481
134909;NA;67876;41;184
134910;NA;67876;41;533
134911;NA;67876;45;184
134912;NA;67876;45;533
134913;NA;67877;25;191
134914;NA;67878;25;164
134915;NA;67879;48;270
134916;NA;67880;39;88
134917;NA;67881;41;3
134918;NA;67882;42;461
134919;Gold;67883;37;36
134920;NA;67884;25;166
134921;Silver;67885;45;36
134922;NA;67886;50;405
134923;NA;67887;37;224
134924;NA;67888;25;21
134925;NA;67888;25;22
134926;NA;67888;25;23
134927;NA;67888;25;24
134928;NA;67888;25;25
134929;NA;67888;25;26
134930;NA;67888;25;27
134931;NA;67888;25;28
134932;NA;67889;39;16
134933;NA;67889;41;16
134934;NA;67890;23;109
134935;NA;67891;35;88
134936;NA;67892;37;525
134937;NA;67893;26;126
134938;NA;67894;39;45
134939;NA;67895;47;349
134940;Gold;67896;37;312
134941;NA;67897;39;45
134942;NA;67898;28;5
134943;NA;67898;28;6
134944;NA;67899;42;265
134945;NA;67899;42;465
134946;NA;67900;21;118
134947;NA;67901;43;137
134948;NA;67902;41;3
134949;NA;67903;43;190
134950;Bronze;67903;45;464
134951;Silver;67903;47;464
134952;NA;67904;41;292
134953;NA;67904;41;108
134954;NA;67905;39;88
134955;NA;67906;40;39
134956;NA;67906;40;270
134957;NA;67906;42;39
134958;NA;67906;42;270
134959;NA;67906;44;39
134960;NA;67906;44;270
134961;NA;67906;44;40
134962;NA;67906;46;39
134963;NA;67906;46;270
134964;NA;67906;48;39
134965;NA;67906;48;270
134966;NA;67906;50;39
134967;NA;67906;50;270
134968;NA;67907;17;447
134969;NA;67908;25;137
134970;NA;67909;31;367
134971;NA;67910;23;257
134972;NA;67911;25;13
134973;NA;67911;25;288
134974;NA;67912;44;461
134975;NA;67913;50;495
134976;NA;67913;50;506
134977;NA;67913;50;507
134978;NA;67913;50;436
134979;NA;67914;37;449
134980;NA;67915;37;263
134981;Gold;67915;37;264
134982;NA;67916;50;452
134983;NA;67917;2;116
134984;NA;67918;7;379
134985;NA;67918;9;290
134986;NA;67919;37;120
134987;NA;67920;39;190
134988;NA;67921;43;137
134989;NA;67922;41;113
134990;NA;67923;49;614
134991;NA;67923;51;176
134992;NA;67923;51;614
134993;Silver;67924;42;436
134994;NA;67925;47;233
134995;NA;67925;47;234
134996;NA;67926;46;495
134997;Silver;67926;46;506
134998;Silver;67926;46;507
134999;Gold;67926;46;436
135000;NA;67926;48;495
135001;Silver;67926;48;506
135002;NA;67926;48;507
135003;Silver;67926;48;436
135004;NA;67926;50;436
135005;NA;67927;39;105
135006;Gold;67928;39;36
135007;NA;67929;37;98
135008;NA;67930;25;111
135009;NA;67931;37;231
135010;NA;67931;37;415
135011;NA;67931;37;171
135012;NA;67932;35;142
135013;NA;67933;31;340
135014;Bronze;67934;20;14
135015;NA;67935;43;438
135016;NA;67935;45;438
135017;NA;67936;51;19
135018;NA;67937;35;70
135019;NA;67938;39;213
135020;NA;67938;39;215
135021;NA;67938;39;216
135022;NA;67938;39;217
135023;NA;67938;39;218
135024;NA;67939;51;37
135025;NA;67940;31;137
135026;NA;67941;47;48
135027;NA;67941;49;48
135028;NA;67942;27;164
135029;NA;67943;37;414
135030;NA;67944;25;70
135031;NA;67945;49;99
135032;NA;67945;49;639
135033;NA;67945;49;704
135034;NA;67945;51;639
135035;NA;67946;45;414
135036;NA;67947;45;16
135037;NA;67947;47;16
135038;NA;67947;49;16
135039;NA;67948;26;269
135040;NA;67949;37;106
135041;Bronze;67950;37;151
135042;NA;67951;37;157
135043;Silver;67952;35;83
135044;NA;67952;37;83
135045;NA;67953;41;93
135046;NA;67953;43;192
135047;NA;67953;43;93
135048;NA;67953;45;192
135049;NA;67953;47;192
135050;NA;67954;25;151
135051;NA;67955;16;39
135052;NA;67955;16;40
135053;NA;67955;16;59
135054;NA;67956;37;106
135055;NA;67956;41;153
135056;NA;67956;41;106
135057;NA;67957;51;164
135058;NA;67958;43;342
135059;NA;67958;43;464
135060;NA;67958;45;342
135061;NA;67958;45;464
135062;Gold;67958;47;342
135063;Silver;67958;47;464
135064;NA;67959;41;233
135065;NA;67960;25;3
135066;NA;67961;26;40
135067;NA;67961;26;59
135068;NA;67962;25;62
135069;NA;67962;25;403
135070;NA;67963;35;57
135071;NA;67963;35;58
135072;NA;67963;37;57
135073;NA;67963;37;58
135074;NA;67964;25;118
135075;NA;67964;27;118
135076;NA;67964;29;77
135077;NA;67965;39;3
135078;NA;67965;41;3
135079;NA;67966;31;137
135080;NA;67967;48;225
135081;NA;67967;48;226
135082;NA;67967;50;225
135083;NA;67967;50;226
135084;NA;67968;31;400
135085;NA;67969;38;39
135086;NA;67969;38;270
135087;NA;67970;49;138
135088;NA;67971;27;1
135089;NA;67972;41;113
135090;NA;67972;43;378
135091;NA;67973;29;164
135092;NA;67974;31;98
135093;NA;67974;33;98
135094;NA;67975;45;153
135095;NA;67975;45;106
135096;NA;67976;37;47
135097;NA;67977;45;119
135098;Bronze;67978;37;92
135099;Bronze;67979;47;422
135100;NA;67980;39;89
135101;Bronze;67981;37;160
135102;NA;67982;40;39
135103;NA;67982;40;270
135104;NA;67982;40;40
135105;NA;67983;37;188
135106;NA;67983;37;189
135107;NA;67984;43;88
135108;NA;67984;45;88
135109;NA;67984;47;88
135110;NA;67984;49;88
135111;NA;67985;51;164
135112;NA;67986;43;511
135113;NA;67987;43;21
135114;NA;67987;43;22
135115;NA;67987;43;25
135116;NA;67987;43;26
135117;NA;67987;43;28
135118;NA;67988;39;120
135119;NA;67988;41;120
135120;NA;67989;51;425
135121;Bronze;67990;35;95
135122;NA;67991;21;194
135123;NA;67992;35;213
135124;NA;67992;35;215
135125;NA;67992;35;216
135126;NA;67992;35;217
135127;NA;67992;35;218
135128;NA;67993;35;161
135129;NA;67994;41;53
135130;NA;67995;39;176
135131;NA;67995;39;177
135132;NA;67996;29;164
135133;NA;67997;47;101
135134;NA;67998;37;509
135135;NA;67998;37;511
135136;NA;67998;39;511
135137;NA;67999;37;43
135138;NA;68000;45;120
135139;NA;68001;35;21
135140;NA;68001;35;22
135141;NA;68001;35;23
135142;NA;68001;35;24
135143;NA;68001;35;25
135144;NA;68001;35;26
135145;NA;68001;35;27
135146;NA;68001;35;28
135147;Gold;68002;48;506
135148;Gold;68002;48;507
135149;Silver;68002;48;436
135150;NA;68003;43;36
135151;NA;68004;47;350
135152;NA;68005;41;315
135153;NA;68005;43;315
135154;NA;68006;41;169
135155;NA;68006;41;171
135156;NA;68007;41;349
135157;NA;68007;41;231
135158;NA;68007;41;423
135159;NA;68007;41;351
135160;NA;68008;45;408
135161;NA;68008;45;409
135162;Silver;68009;41;45
135163;NA;68010;48;51
135164;NA;68011;45;45
135165;NA;68012;39;119
135166;NA;68013;35;75
135167;NA;68013;35;209
135168;NA;68013;37;75
135169;NA;68013;37;209
135170;NA;68014;39;48
135171;NA;68014;41;48
135172;NA;68014;43;48
135173;NA;68015;46;40
135174;Gold;68016;47;207
135175;NA;68017;5;119
135176;NA;68017;5;50
135177;NA;68018;29;208
135178;NA;68019;41;83
135179;NA;68019;43;83
135180;NA;68019;45;83
135181;NA;68019;47;83
135182;NA;68020;16;40
135183;NA;68020;16;59
135184;NA;68021;35;137
135185;NA;68021;37;137
135186;NA;68022;41;279
135187;NA;68023;25;65
135188;NA;68024;43;187
135189;NA;68025;23;78
135190;NA;68025;25;78
135191;NA;68025;27;151
135192;NA;68026;46;40
135193;NA;68026;48;40
135194;NA;68026;48;566
135195;Gold;68027;47;207
135196;NA;68028;37;117
135197;NA;68029;39;21
135198;NA;68029;39;22
135199;NA;68029;39;23
135200;NA;68029;39;24
135201;NA;68029;39;25
135202;NA;68029;39;26
135203;NA;68029;39;27
135204;NA;68029;39;28
135205;NA;68029;41;21
135206;NA;68029;41;22
135207;NA;68029;41;23
135208;NA;68029;41;24
135209;NA;68029;41;25
135210;NA;68029;41;26
135211;NA;68029;41;27
135212;NA;68029;41;28
135213;NA;68029;43;21
135214;NA;68029;43;22
135215;NA;68029;43;23
135216;NA;68029;43;24
135217;Silver;68029;43;25
135218;Bronze;68029;43;26
135219;NA;68029;43;27
135220;NA;68029;43;28
135221;NA;68030;46;6
135222;NA;68030;46;265
135223;NA;68030;48;265
135224;NA;68030;48;465
135225;NA;68030;48;266
135226;NA;68031;48;63
135227;Bronze;68032;38;506
135228;Gold;68032;38;436
135229;NA;68032;40;495
135230;NA;68032;40;506
135231;NA;68033;42;495
135232;NA;68033;42;506
135233;Silver;68033;42;436
135234;NA;68034;17;1
135235;NA;68035;51;280
135236;NA;68036;47;122
135237;NA;68036;51;256
135238;NA;68037;21;104
135239;NA;68037;21;148
135240;NA;68038;25;82
135241;NA;68039;37;2
135242;NA;68039;39;2
135243;NA;68040;45;170
135244;NA;68041;47;3
135245;NA;68042;33;185
135246;NA;68042;33;108
135247;NA;68043;44;34
135248;NA;68044;51;414
135249;NA;68045;42;126
135250;NA;68045;44;126
135251;NA;68046;41;3
135252;NA;68047;34;6
135253;NA;68047;34;265
135254;NA;68047;34;465
135255;NA;68048;39;17
135256;Gold;68048;41;17
135257;NA;68048;43;17
135258;NA;68048;45;17
135259;NA;68049;23;19
135260;NA;68050;40;269
135261;NA;68051;51;103
135262;NA;68052;17;183
135263;NA;68053;37;161
135264;NA;68054;41;103
135265;NA;68055;49;36
135266;Silver;68056;35;83
135267;NA;68057;37;103
135268;NA;68057;39;103
135269;NA;68058;43;83
135270;NA;68058;45;83
135271;NA;68058;47;83
135272;NA;68059;45;45
135273;Gold;68060;39;36
135274;NA;68061;45;97
135275;NA;68061;47;97
135276;Bronze;68062;47;36
135277;NA;68063;47;583
135278;NA;68063;49;650
135279;NA;68064;41;134
135280;NA;68065;51;133
135281;NA;68066;37;1
135282;NA;68067;45;175
135283;NA;68067;47;12
135284;NA;68067;47;175
135285;NA;68068;37;137
135286;NA;68069;47;120
135287;NA;68069;49;120
135288;NA;68070;43;164
135289;NA;68071;35;164
135290;NA;68072;27;142
135291;NA;68073;41;97
135292;NA;68073;43;97
135293;NA;68074;45;142
135294;NA;68074;47;142
135295;NA;68075;35;118
135296;NA;68076;45;357
135297;NA;68077;43;36
135298;NA;68078;30;5
135299;NA;68078;30;6
135300;NA;68078;30;265
135301;NA;68078;30;465
135302;NA;68078;32;5
135303;NA;68078;32;6
135304;NA;68079;47;120
135305;NA;68079;49;120
135306;Gold;68080;19;335
135307;NA;68081;47;82
135308;NA;68082;36;269
135309;NA;68083;31;154
135310;NA;68084;23;84
135311;NA;68085;49;575
135312;NA;68086;31;349
135313;NA;68086;31;169
135314;NA;68087;51;342
135315;NA;68088;33;235
135316;NA;68088;33;87
135317;NA;68089;14;126
135318;NA;68090;35;186
135319;NA;68090;37;107
135320;NA;68090;37;186
135321;NA;68090;37;108
135322;NA;68090;37;54
135323;NA;68090;39;186
135324;NA;68090;39;54
135325;Bronze;68091;17;279
135326;Gold;68091;17;84
135327;Gold;68091;19;84
135328;NA;68092;39;422
135329;NA;68093;23;142
135330;NA;68094;45;156
135331;NA;68094;45;155
135332;Silver;68095;41;36
135333;NA;68095;43;36
135334;Silver;68095;45;36
135335;NA;68096;37;144
135336;NA;68097;37;57
135337;NA;68097;37;58
135338;NA;68097;39;57
135339;NA;68097;39;58
135340;NA;68097;41;57
135341;NA;68097;41;58
135342;Bronze;68097;43;57
135343;NA;68097;43;58
135344;NA;68098;21;193
135345;NA;68099;37;347
135346;NA;68100;41;618
135347;NA;68101;17;1
135348;NA;68102;25;142
135349;NA;68102;27;142
135350;NA;68103;46;5
135351;NA;68103;46;6
135352;Gold;68103;48;5
135353;NA;68103;48;6
135354;Gold;68103;50;5
135355;NA;68103;50;6
135356;NA;68104;41;3
135357;NA;68105;35;88
135358;Silver;68105;37;88
135359;NA;68106;41;1
135360;NA;68107;51;281
135361;NA;68107;51;242
135362;NA;68108;25;98
135363;NA;68109;51;22
135364;NA;68109;51;23
135365;NA;68109;51;25
135366;NA;68109;51;26
135367;NA;68109;51;27
135368;NA;68109;51;28
135369;NA;68110;37;137
135370;NA;68111;39;58
135371;NA;68111;43;57
135372;NA;68111;43;58
135373;NA;68111;45;57
135374;NA;68112;27;86
135375;NA;68112;29;86
135376;NA;68113;49;38
135377;NA;68114;49;291
135378;NA;68115;29;158
135379;NA;68116;43;88
135380;NA;68117;45;178
135381;NA;68118;25;75
135382;NA;68118;25;209
135383;NA;68119;39;233
135384;NA;68120;37;279
135385;NA;68120;37;84
135386;NA;68121;29;137
135387;NA;68121;31;137
135388;Gold;68122;43;450
135389;NA;68123;43;45
135390;NA;68124;45;45
135391;NA;68124;47;45
135392;NA;68124;49;45
135393;NA;68125;45;21
135394;NA;68125;45;22
135395;NA;68125;45;25
135396;NA;68125;45;26
135397;NA;68125;45;27
135398;NA;68125;45;28
135399;NA;68126;39;88
135400;NA;68127;47;103
135401;NA;68128;39;45
135402;NA;68129;32;6
135403;NA;68129;32;265
135404;NA;68129;32;465
135405;NA;68130;37;137
135406;NA;68130;41;137
135407;NA;68131;41;312
135408;Silver;68132;45;135
135409;Gold;68132;45;331
135410;NA;68132;49;135
135411;Gold;68132;49;331
135412;NA;68133;50;339
135413;NA;68134;51;3
135414;Bronze;68135;39;90
135415;Silver;68135;41;335
135416;NA;68136;49;204
135417;NA;68137;31;94
135418;Bronze;68138;43;207
135419;NA;68139;23;75
135420;NA;68139;23;209
135421;Silver;68140;48;59
135422;Gold;68140;48;60
135423;NA;68140;48;566
135424;NA;68140;50;59
135425;NA;68140;50;60
135426;Silver;68140;50;566
135427;NA;68141;44;59
135428;NA;68142;39;3
135429;NA;68143;49;120
135430;NA;68144;44;495
135431;NA;68144;44;436
135432;NA;68145;51;80
135433;NA;68146;43;153
135434;Bronze;68147;43;207
135435;Gold;68147;47;207
135436;NA;68148;39;105
135437;NA;68149;51;263
135438;Gold;68149;51;264
135439;NA;68150;39;438
135440;NA;68151;49;422
135441;NA;68151;51;422
135442;NA;68152;21;111
135443;NA;68153;37;104
135444;NA;68153;37;148
135445;NA;68153;37;67
135446;NA;68154;45;575
135447;NA;68154;47;575
135448;NA;68155;51;464
135449;NA;68156;43;239
135450;NA;68156;45;239
135451;NA;68157;31;454
135452;NA;68157;35;65
135453;NA;68158;44;436
